lam,mu
1.0821628113104063,2.248090960414437
1.3657337189743697,2.2541954840519454
1.1037126523838543,2.235060275004847
1.1250404055815413,2.23880957209465
1.5554358474493706,2.238706573052763
1.2970242779814858,2.246680133846624
1.0984271497413196,2.2366974937814463
0.9804157263423022,2.247639845911942
1.2694743994984294,2.2448319869005484
1.5402519628842544,2.2430872898492575
0.9790917990806575,2.238937791195535
1.1946520858091416,2.23304381942894
1.394399018435341,2.2506808952502215
1.1918545735324013,2.243926135538082
1.533351906935415,2.255347919565954
1.1026366224273523,2.2379626783755824
1.20514437703044,2.2347859095109697
1.2167437995428367,2.2467209455420534
1.5947711550324137,2.254886170110129
1.241076696287408,2.2478504951410514
1.5044162242632628,2.2507525527910337
1.4894330702913772,2.250395956402899
1.2404618531604228,2.244855995464435
1.3937229483470266,2.2340740152841336
1.1356016594565914,2.2498696065779584
1.2209752134599225,2.2308491180675314
1.1432440690608285,2.250398665279263
1.3801392158098766,2.2513084863469883
1.3042193774183204,2.2564224371995474
1.1138295734621413,2.254036916312552
1.3903864228048246,2.248672334441128
1.2274134766333953,2.2407818353070628
1.6016197503867249,2.2419821488407026
1.4244344150896875,2.253231423189225
1.4960417702500715,2.2378850144445654
1.5513376566473538,2.247339121970689
1.272880920909606,2.2460299330714135
1.3652072832024398,2.240585977465678
1.196938893692992,2.2595887267607364
1.4200019913402997,2.2353744797187747
1.3062719988691573,2.245546374196523
1.2352910528061918,2.2448458070425867
1.431146498684311,2.2464826654390806
1.1959022847266727,2.2490682250608502
1.1837462341283933,2.240651850160149
1.4257914464134098,2.2540091777936953
1.2438869574085907,2.2460936106435887
1.1467604883800793,2.252476061626828
1.3114170883183933,2.2522859754717968
1.2287049734746727,2.2452807962404364
0.9926317920823745,2.25614481875843
1.283170891037014,2.245873690590259
1.3097140744594908,2.254252607220667
1.344862333482271,2.227784665817912
1.135365584172904,2.248104530232895
1.1570914267243861,2.2356230218226347
1.3695618274688794,2.2453712955819287
1.1943154348545386,2.259264183045012
1.2730713077163538,2.2549542642505562
1.0626730457883018,2.2334450866115754
1.3455418218911765,2.248106394949793
1.3936519722845293,2.2483272567835493
1.0011865558400905,2.243222598905004
1.5726238569847213,2.2403261763211613
1.0487191675766063,2.2278939676177214
0.9743827774599891,2.226162920416038
1.0529444641597134,2.234753501873555
1.3557925979824383,2.255235990753456
1.1037695905620666,2.2539143969332227
1.2073392152611577,2.2478750255313455
1.1627806601162072,2.263894614726851
1.4116266638828812,2.247044034318564
0.904340834373073,2.2711507234483377
1.1763762759639003,2.2391275708631615
1.070027540390253,2.2442078113527875
1.157021586451388,2.256888703262845
1.2027669311373563,2.254277627122273
1.2739688972267256,2.2479667969081274
1.4370121901822903,2.2471834400974315
1.247928528339082,2.240152346146158
1.0562600279106613,2.260984618191658
1.3427627508963464,2.2445000414112557
1.2696327925442525,2.250377952115172
1.603325516415379,2.24869129713462
1.0846258086059597,2.251141940753802
1.2785795071121757,2.250331486567267
1.5320805637370163,2.2467667476852173
1.3457514041679837,2.2414587763031224
1.1099032540459266,2.2545312943020144
0.892287829111569,2.236521021036346
1.1857573271846957,2.2463822111836187
1.109935009205079,2.2424538409469315
1.222240430940388,2.226502873569362
1.430304595959653,2.252746002363923
1.2969533664853443,2.2586973208299326
1.2060202423944877,2.2454813945979613
1.2836941831140587,2.2457040444870335
1.0363182435800313,2.242137105887491
1.1501087190092985,2.2534419869777653
1.3280707482892966,2.237879364338863
1.2089655755284001,2.2494847624383616
0.9122229658594899,2.2363062523234105
1.03181371271783,2.2478310227931333
1.6003247746063445,2.2524169899870854
1.283799072486292,2.2363429493620215
1.2435911624050129,2.239504953328231
0.9507164536468703,2.231173971416145
1.1972599432784008,2.238465882287721
1.115299657508549,2.243361966536714
1.2308086651114982,2.2476139090462253
1.1619741774306753,2.2467427543604854
1.1599293977362644,2.2441834597375387
1.0554712818192862,2.2412455589192253
1.1907432639021234,2.2398356032148903
1.2729074188734282,2.2453477162460276
1.1204665373783536,2.2416733988600144
1.505682246089967,2.2511679449336666
1.1572929671294023,2.248802928615843
0.9937279398823036,2.235512510688306
1.4498583217758392,2.2591051579148123
1.4492540976997326,2.24220336725679
1.249896364034287,2.255066242481286
1.0524691643654278,2.2391772950178646
1.0965582421567408,2.2513793006851994
1.1926705237771176,2.2427280272032664
1.3236956853637447,2.259248470376246
1.2838532194463796,2.2421773061789296
1.2539457209047928,2.246634156973218
1.2245338007934277,2.2406273149698794
1.0840662491543571,2.2461504354515633
1.3068799349390552,2.235192187207625
1.264711954830908,2.2470609558081756
1.3352096153333568,2.243327969929459
1.2389272936464346,2.2531014969195677
1.3914427379948324,2.242160147706153
1.287419807029201,2.248608161672881
1.5494112992655495,2.2480663477446177
1.4097879589279252,2.2501751125686207
1.2269053114157542,2.2583869611681107
1.655688156976678,2.245116691421846
1.1851066769305663,2.2511965807126
1.2307559455923418,2.2459403664336492
1.050543955012055,2.2376448744788937
1.2422151768742078,2.235768248374732
0.9852449793196163,2.242750613772348
1.4740437950985625,2.249521438195951
1.321977675853592,2.2355565394547523
1.3109053527939394,2.2474731510725916
1.132708385307565,2.2488475624003237
1.2387223899575557,2.2440813107691193
1.1625029496662902,2.2539182273135
1.2330370840228981,2.244616275748445
1.6842549913336964,2.253317844027188
1.1426076376276502,2.248543689280211
1.4131974775916372,2.2424886753268662
1.163908987327177,2.2516429538536205
1.0554442505796424,2.2655672261640003
1.1829054781417552,2.2464457107663955
1.025028355680736,2.2363709557289466
1.0057570492718764,2.243934224913381
1.0475992984251619,2.2347476161449595
1.3021145867007058,2.2479757354329957
1.2637298246069997,2.2460956711371622
1.1509700958475524,2.225459231660108
1.496088059432193,2.2437702581163763
1.1315724889074086,2.2408631256294864
1.4998561671309165,2.244551052514392
1.1668001968393418,2.2496307420205395
1.514595898286479,2.2438160682036488
1.3186325111362225,2.2637304556132327
1.2332522557954724,2.2575513651876995
1.0944872408608675,2.241722675502576
0.9562942517647308,2.2447651492579808
1.4854768035830042,2.2404286027529534
1.134548141909885,2.246838946131637
1.1234803700724587,2.2427699768898273
0.8822172486986745,2.245828373714938
1.0967930907561794,2.22850249171598
1.1623764467939486,2.233255446229534
1.0597857357894058,2.25583172965609
0.9664503476275239,2.2456876909362675
1.205699080848001,2.246112184977827
1.6241781425339792,2.2476618861222493
0.9963865524548223,2.2664642321144766
1.42835889493231,2.2306745460941038
0.8633870117758133,2.242199704168552
1.0752890818864593,2.251581871698406
1.3205668119582847,2.2454286370204843
1.1847933538998512,2.2348457180485584
1.1903338819525844,2.2425314616091354
1.4385946942762333,2.247275034069212
1.3458515563192905,2.2408977026011794
0.9856727420815741,2.239173723110807
1.135210922032692,2.239716562764445
1.567035598990433,2.2413798449303997
1.5515664141165504,2.2430115341982986
1.3539754269158417,2.2515154050834636
1.32076066006208,2.2559731741717832
1.2492502678118336,2.246851889261025
0.8168696187235264,2.247797662297303
1.438468490578779,2.237548448576413
1.222514049030341,2.233616992323045
1.1145593727604355,2.2442830515112036
1.2948472664106672,2.2397491911119802
1.0913261216382302,2.23430352473449
1.2820321133845451,2.2547189546051727
1.2328166939413283,2.2373681364505273
1.3172908143121225,2.235602402072137
1.4339103796953603,2.2482948030108134
1.3717155537286863,2.2296762109823725
1.0725577957203845,2.2372322939354765
1.0621528169490753,2.2422656133013827
1.335982174548636,2.256263920248999
1.0148153467747631,2.2443479886301723
0.9922604431774926,2.2473681760281323
1.2566495615553015,2.26045916418092
1.0089197432637629,2.2455161809128166
1.3588776751484692,2.254853400753385
1.2069659504015886,2.2419052903551098
1.2022701765527937,2.249352477282611
1.0519663925817349,2.2374220093324335
1.5390717226587227,2.256782301631178
1.1723291538434473,2.2278210234266282
1.2296590692815201,2.2329235911419656
1.2320065251324517,2.2535584776738107
1.0866468929283062,2.260442582300819
1.2330137475754093,2.242998826421543
1.2406700736973866,2.2500084941666594
1.4893789095063437,2.2491165489227085
1.11774391734504,2.2478781144773285
1.6122558847695876,2.24663269622898
1.4176241371282143,2.2440260858462766
1.1149256321796681,2.2487143901033577
1.193410636621012,2.251474996633657
0.9979385359225057,2.248675079625172
1.055886157013488,2.2601530066298468
1.5597078838527636,2.240994479487899
1.0459252651407356,2.2588572829187776
1.157100331901163,2.2388901278094204
1.112313630173279,2.255590305185341
1.2104106732732196,2.243380439463513
1.7123661109482156,2.2509812550503816
1.074570780028379,2.246448631980093
1.0721686884409791,2.2312205474180424
1.2001869911962701,2.247433161453463
1.4203051291771374,2.248179642506312
1.1204655888014772,2.251487909648561
1.3302858706300145,2.2443582833738787
1.3981179931970824,2.2460466372036
1.1940165089566053,2.2608107593956817
1.4729117094350679,2.2493359534351662
1.2900352090926983,2.2451193236394746
1.2281150068039848,2.246214128111029
1.2336511187370838,2.2535390858535225
1.4976690567656916,2.2456694990135295
1.3041924512541068,2.248649392870565
1.216053366906781,2.2431565608044
1.179844398784261,2.2423681743523036
1.4095076844042727,2.248263165327823
1.3802072102436935,2.2463203794756335
1.2594836745627602,2.240862513313815
1.1445015442355897,2.259542716257921
1.1881277268880424,2.254137484352912
1.1283021447661632,2.2648129747607966
1.2451844837635668,2.2415070087364684
1.3729112280551499,2.2380382295724095
1.2825555031468334,2.2445834287277564
1.1300664684480255,2.250383967332643
1.4021066749644349,2.2359236594408083
1.2621775245398719,2.2413456380020156
1.2879811090857105,2.263400595607532
1.4639310260843055,2.247414040006965
1.1905353438402133,2.2510309560940347
1.1451303586787724,2.2447513615762653
1.1597132417853269,2.2491774584860793
1.4792416945854816,2.2345704208222714
1.2902088661486026,2.256224080373191
1.590802144825593,2.236164443383208
1.0853910330138887,2.2517903350471298
1.2319548417274562,2.244501373416025
1.079548439747745,2.2299107612416114
1.0450393426827829,2.2548639577787757
0.9350196747478223,2.22985497255952
1.2517788490080717,2.2477087245637586
1.1905881763360109,2.2421407227673895
1.1576144281673935,2.234687858991798
1.2963721090580258,2.2550123054412827
1.2441383031762323,2.249511575682487
1.4083186112407857,2.23962675257311
1.203835982681631,2.247353083764209
1.4748254287191491,2.2417894625286694
1.1231998041326117,2.2302393701863035
1.0033905809246484,2.2314958841981727
1.1839871286050763,2.2409235539802532
0.8374187687712825,2.2570756180024
1.4461354986696546,2.233701467266278
1.2571809393779037,2.262843449426925
1.2747017568490744,2.2427102373747347
1.2481335519132184,2.246489143697929
1.1860543981031777,2.24777735056688
1.3659772526398772,2.2527091277227616
1.2449392146311913,2.2381527393134393
1.1965990450441202,2.2429358417726415
1.3457763571988457,2.245728864909407
1.0446631943003952,2.22898786604269
1.365211199326347,2.24464902060312
1.3736697838879939,2.2505582431440896
1.1795510764791604,2.258914752637386
1.214188016252291,2.242771106904323
1.1378079124658116,2.2523596812106574
1.8386305480739995,2.2395403885292304
0.9692236686525759,2.2342421871652456
1.057919417113862,2.2411322241361495
1.2754552111977457,2.250036619519532
1.3028643207593666,2.2438870861554183
1.2860539503419168,2.2415685970651302
1.5993268650490937,2.2434481840083973
1.4421920024186656,2.2534278371839735
1.4031449417310666,2.255738344091544
1.225481318954815,2.2364106910260966
1.3398414647127532,2.2619232825752484
1.262611335624793,2.2549359965302447
1.080179615715814,2.253800250930923
1.1312052570865212,2.2379538700261232
1.0138663687275644,2.240885848571449
1.352886018159115,2.241598550367421
1.1171319781673184,2.2230789232883774
1.4478426907548096,2.240629087324916
1.4753002438652312,2.2428902880505914
1.1811854459073823,2.264565794287423
1.1455375256831217,2.2454600181221007
1.0783358536471341,2.2458458814222495
1.3615942187880214,2.2410075273355603
1.1953751590442276,2.2469348554725617
1.3600706578573074,2.2534512439313517
1.1061212211429126,2.2519656933575436
1.525710132561312,2.239175897686852
1.2312570058409062,2.2471536742881844
1.1199765609940906,2.236013529245412
1.1603909131023267,2.2326696835222615
1.3487744450287447,2.2420072660602965
1.1372536108076259,2.2393294023013763
1.004925774059118,2.243683109375811
1.1398495534763007,2.2541486102547377
1.2003763254683932,2.2510403651974116
1.0886396122888022,2.2373921573667226
1.2973565365063653,2.246665789221585
1.5989474705928957,2.242722918020479
1.3704867970444512,2.23542059939485
1.2173741498546198,2.2487366245376417
1.2911431121282855,2.2568757968961246
1.0008829224606743,2.2524780692736375
0.7775468470995552,2.2570473985291377
1.183765683023247,2.2347432816332056
1.4219572063969208,2.2483863994060553
0.9786837240657272,2.261085658791566
1.1868258373925484,2.246830864527707
1.3331818130345203,2.2536137702163828
1.5235775380494012,2.245721830784114
1.2799181038022474,2.2587596748952126
1.2440549794556028,2.236248727438346
1.1801253435588797,2.243429644390377
1.0377285182473188,2.238830865285435
1.4348974714353513,2.236601401451544
1.1501796434971807,2.2585666278567826
1.4181319131921475,2.239630545534695
1.271684153972198,2.251485256996244
1.0212544389251013,2.2591190823738945
1.3547780365999111,2.2463682644686966
1.457115014590875,2.250097370961506
1.1308183014082254,2.2479757847064863
1.0261971013252484,2.2460196991935475
1.0776660034263623,2.2460354005358494
1.1988966210681729,2.245457541953749
1.289979903954322,2.2287430657402347
1.0933264051430402,2.24639561162374
1.360199216163398,2.261064107277363
1.6991568123527976,2.243415788911432
1.2782885642157846,2.2567416429596476
1.4515356245925144,2.245512461226876
1.4155273979756506,2.2473611652086176
1.269458426284158,2.252676153166734
1.0891984724482364,2.250586895112145
1.2637554751255224,2.2517583770122407
1.1868614381526748,2.259127080986695
1.5119851888784566,2.2478173258517207
1.2015026954763888,2.2530118233627405
0.9820794022097472,2.262553803335861
1.2839933004686326,2.240646439281679
1.2592294152526071,2.2478272960037677
1.3827009212779668,2.2507255364035355
1.36938577907118,2.2516883636419127
1.0920683620861147,2.250323001372239
1.2037410653587517,2.2401911440101316
1.1611488083936612,2.258712193322416
1.1890759096266144,2.23302658349768
1.2164126552342922,2.2366645089897976
1.6701407524102716,2.2558926821876186
1.2384154142889003,2.25255348996354
1.3859793439046395,2.2487630559331997
1.1381254224071398,2.2315573936115207
1.0885671905778367,2.2515720435923643
1.1689108472113188,2.2375945562312114
1.2134051673053463,2.262564767393772
1.613786190790873,2.2577385070053957
1.1328510527447635,2.244707286540346
1.415672585183961,2.251405718800102
1.2699106678562815,2.2475159379134007
1.3471001648205918,2.2390127432520357
1.164864460038006,2.2497645171594054
1.1546359623600124,2.2453610952367407
1.242928891931045,2.244065560909997
1.2060404692704068,2.247242112232011
1.3641621805630415,2.2425994523013535
1.3050002372140483,2.2369434453856925
1.344094524762622,2.2427139154383435
0.844171543290022,2.2516208690283213
1.1272280580559888,2.257239289309157
1.120011306678251,2.229464631711438
1.2960488523063687,2.2512173172712266
1.0876253515085894,2.2448245525695354
1.2457555406461107,2.235198840841841
1.0227555233682613,2.2429567677681628
1.33469135138898,2.254474591392838
1.418416201184874,2.237471330877345
1.1195150387769444,2.2562484998964862
0.88624944315283,2.2372040208200428
1.2035251812702301,2.2421226766668516
1.2070427685445904,2.234056576117335
1.1278459514397638,2.2395817410241325
1.0172226338718866,2.2521903841857256
0.8451099536810199,2.255510648815437
1.1420053506814476,2.244234701279369
1.2330624324932835,2.2526559699032096
1.3403867148706108,2.2484587108288876
1.3818361236410122,2.240689983135028
1.229642841053144,2.256693067178697
1.1119424612614368,2.2459053887619924
1.16767469103869,2.2333419411297477
0.9796298762688326,2.256209873163142
1.3538604940749592,2.2406883668741227
1.3274237311319954,2.233959348859467
1.1779688695333383,2.2503267136391596
1.5332200734498245,2.2481997862674117
1.0660906582114058,2.2418518080278194
1.2703548607133601,2.242006824216881
1.0694887447024772,2.237510779555585
1.1188393367147653,2.244745551640007
1.4076167028511708,2.2499117103883672
1.3678043393903596,2.245343903938038
1.2007474021718063,2.2418857229213502
0.9593513981078173,2.2506949600147292
1.263222257547842,2.2274332357620428
1.2852839501951192,2.2421534249398745
1.2861026054580451,2.2489691033952326
1.3260027420529592,2.2468987989512867
1.4165233608330174,2.2457424132611816
0.8999901611372509,2.2397013723148493
1.235965235988753,2.2343307211342807
1.1857463406542443,2.244817235674131
1.2898933562998636,2.2422749028245406
1.3184961660402972,2.2529541935936317
1.6622963415670213,2.2369858376852507
1.0613524074240657,2.2429014860404495
1.3477804692639435,2.246881009125987
1.2711134044834673,2.2346310684347626
1.47019255622955,2.243531518467262
1.142070201657712,2.2431777755194235
1.0773354896171725,2.250456469892535
1.1851589332412695,2.2481961355486955
1.2244972582212865,2.2433509116680894
1.026533427246259,2.2601103153173954
1.2672774632027297,2.2527253154025124
1.1491504458928683,2.2461581506117585
1.4897297847049775,2.2448024553245225
1.1619223506961178,2.255276795906371
1.5009833065486347,2.247261311106464
1.0737429330343224,2.242906879892002
1.435759459957577,2.2447383713752664
1.4812200519879744,2.2487421351788943
1.3757342513921695,2.2410848075594925
0.9423577403198472,2.2356974429905687
1.2850884454910203,2.2506992508278127
1.3193083934940284,2.24612993820694
0.9723111200742484,2.222783306587012
1.2088246067642303,2.256102239123624
0.9780445363896172,2.2371508559687396
1.1924559119169515,2.25330530749723
1.6454564249386818,2.2445021514630765
1.085724885130218,2.2355766863629545
1.180271058145466,2.249264483248815
1.126618499280842,2.2474412119683014
1.2053145953301092,2.2479776188258587
1.5584157001571024,2.2457319167602225
1.4287937087674476,2.2306944382887086
1.342416269661597,2.2509730827951753
0.8255681434384442,2.2417289136970786
1.2014634865238965,2.2432211362001055
1.343196552383877,2.2569282376084177
1.375356919484499,2.2470667156771036
1.1056300984194984,2.2585201442883576
1.1722011417803364,2.234192601742236
1.1227047992930816,2.248019143783201
1.2141378277925017,2.2425656997837398
1.3651393056675125,2.2472248774406407
1.2439665082649776,2.2490346420395078
1.3116232713902864,2.2594756317417435
1.4678338901427221,2.23810916952693
1.051542188785316,2.229992184991983
0.9747205042019472,2.2470935312423497
1.3305169330050992,2.243715369083253
1.315987591810445,2.2342507491371713
1.1469725068067513,2.2464477071365807
1.2213415254934423,2.245772457298955
1.232701224246092,2.2385471285082446
1.0921561606673758,2.2371737342594433
1.0128952912803646,2.246715649717758
1.4490288212274012,2.251929141577941
1.033082212416448,2.2263837886292563
1.2825406405682989,2.2351310325521077
1.0808354423284363,2.2555910716595537
1.0018927115390601,2.2406889459216566
0.8571720468457876,2.2197258718418174
1.1786389002567241,2.2560859501691426
1.1259997201063088,2.26057620040041
1.155322974384373,2.249626979557904
1.3968791798162066,2.254851713536136
1.2471876736229732,2.2297422138819245
1.5667709895967448,2.2365164081906967
1.5157055154393442,2.2442853460942773
1.4095087805682036,2.245963727558554
0.9610966807532144,2.233436426295672
1.2754828751002305,2.2382713763899225
1.0330316957211347,2.233587473591446
1.3560631599999273,2.2552027431151087
1.4276462192475512,2.2453302656711336
1.1078255506108234,2.2555156783401893
1.2696865257834629,2.253720698353298
1.2116978810738068,2.260509666888352
1.2040168333178929,2.2594528474333244
1.078013243616633,2.2523875809023233
1.1250032233584466,2.2367371447033917
1.3108607851331031,2.2460611018734804
1.7155704572999955,2.2530041301832884
0.959996995466204,2.241386046472137
1.4170791539808032,2.2505760149229075
1.315213148201287,2.252733450793858
1.4292095076233018,2.2457197719419737
1.174726471140791,2.2460208582873813
1.1292563066578243,2.248388860822236
1.172834431499302,2.2466512027531738
1.2185569906681981,2.244730353586082
1.4057330787947162,2.241906040418289
1.135887459186941,2.257951028119848
0.9804126855860251,2.2242467081286743
1.2083584337404467,2.253417712874053
1.3259465507949826,2.2504306757447594
1.3585417846775643,2.2424900165704282
1.1283250630967305,2.251022498466733
1.1866300109574541,2.2367546397399813
1.2258168701401972,2.2301084756779894
1.427083722906691,2.25625698910258
1.1803246961536966,2.2460869288255347
1.4174275881365677,2.2443960046414215
1.4615189509249795,2.245862299041566
1.179420121497368,2.241250123431928
1.0296077069297134,2.2332479997153305
1.0422195011462045,2.2408015255808795
1.042671997253258,2.2581313796557847
1.24998580878409,2.249113060539568
1.2359252977850468,2.239071508963008
1.2530454344148625,2.2525634406634265
0.9664703175655964,2.2588371895877657
1.244265194978452,2.244379680841655
1.678605274713945,2.245565447636204
1.068292220254169,2.2338579629265634
1.3487291408038649,2.24244618321931
1.4063911356385115,2.246503078959544
1.0666997708269097,2.2375572516582274
1.1877004850382398,2.2453982802450376
1.2875061174445503,2.252722555482822
0.9631623590764037,2.245975188498717
1.0746201436687384,2.2436304168579473
1.3844130157698749,2.2491047031791056
1.4373687097026837,2.2494589569771053
1.2119087875293173,2.2347630831814116
1.4183392465762008,2.254431301419225
1.0834155851327738,2.254877147208725
1.2809881166764054,2.245864466442798
1.4889879031535296,2.241770030936466
1.297711372514111,2.2368427075020896
1.4441486458705601,2.241083904309733
1.6105596309993693,2.244058322899762
0.9997433349732457,2.2473189405349676
1.557771607904871,2.2511199362709595
1.003478598426162,2.249628407795014
1.5112209446484524,2.243619656405746
1.0892594710825971,2.2434676090009726
1.3185430118311616,2.2529886981285427
1.5464249106157206,2.243329977620966
1.1954000245591698,2.242956231270452
1.2575106821849422,2.2567265651296617
1.272982248768713,2.253352760928235
1.463337907302904,2.242635438297986
1.3252334452009924,2.241031027177128
1.4878961954083878,2.253337896608433
1.5245248172025132,2.2451245415532926
1.377128437810788,2.239621095312444
1.4138550379522838,2.233447058550664
1.28158885559565,2.2463689166002814
1.1488343578150066,2.2408503784741844
1.292217398460561,2.237158930989571
1.3847308403134806,2.250842349415372
1.213995712451076,2.2419145633475033
1.3910630274547802,2.2346161193323564
1.0686141358682884,2.2467472088838294
1.559117987203266,2.2345552493849894
1.490933869072752,2.2421164452750864
1.2447275402349465,2.2374634957069905
1.2513196810920129,2.2482266422296
1.44084929333702,2.232392761674829
1.2592417281985295,2.2449245046110224
1.2815270033127408,2.2490372668412233
1.3076559370463874,2.2300361652910694
1.1575387663084122,2.25394283729052
1.286417557793887,2.2407613378342526
1.2035724919843742,2.2556167130790334
1.4109262473233048,2.2352613419832563
1.2418768404512535,2.2459481172049016
0.8824961640476631,2.2443958389449628
0.9400639746848553,2.2550362891505014
1.4109779571082566,2.2456321139608515
1.4640385204880475,2.254107695549671
1.230199556111328,2.250622909809575
1.2559252870383573,2.2503137760052754
1.0807169951603977,2.243569365691226
0.8118212980334994,2.24388528542665
1.2022167842884863,2.2560364030752575
1.1545251011589919,2.2539196733100053
1.1805709625306127,2.2351027458045567
1.1791580399422383,2.2427951361835086
1.3230942094261742,2.2439716542834303
1.2372959588359265,2.246177641327182
1.044989075344308,2.257619613008229
0.8702042776700482,2.2339929624109147
1.1495698344180303,2.244427218896544
1.353464030183128,2.2514301020261436
1.0890692109391984,2.2477232901612805
1.3763788999690987,2.247476841085344
1.196420664307345,2.238857895501675
1.499101801636061,2.239755827162464
1.320302668923447,2.252295668857366
1.2099469261037732,2.2415281825398794
1.0630070558199727,2.245210388085014
1.1973576504264294,2.2510206600510534
1.413713235352926,2.244782807703896
1.1287216152937443,2.2557570426219513
1.4216778649424504,2.248997698534298
1.1350577236175161,2.253352771850291
1.1148880897001667,2.247510944951394
1.1475067410750472,2.2332483166773933
1.35179949668091,2.2378916768073163
1.3474559457868924,2.2458440565044393
1.5289689863774572,2.2494612468863586
1.1550315380379677,2.2476006139763083
1.2404638719329297,2.24639323783643
1.341302524395794,2.2380127321647336
1.01214566906276,2.261569310145007
1.2241488576126036,2.2491058372977655
1.1710066213561638,2.2368555663474288
0.9839627571851743,2.2495763076375392
1.0655305988148591,2.2262859619578492
1.3598355080334699,2.24681250523486
1.170165845950879,2.245430293922495
1.1136459335813491,2.2447297357614757
1.284794488576795,2.2516503939697974
0.9956880814038255,2.2331842631041012
1.3421257341879536,2.2630411357001385
1.0177513473405904,2.237200517044657
1.1681482221270119,2.255289395536649
1.1813517213857803,2.2661436533374055
1.1897964915415797,2.2341960751917593
1.1928154795859285,2.2457564121947473
1.4707286671403121,2.2466946532449765
1.347544561336215,2.247457778042592
1.169898274824636,2.247867782656007
1.1753262950927974,2.2489641513598686
1.4715707293905604,2.2518678192148323
1.0067077587818254,2.2228506022472274
1.1301377324948194,2.257479457384027
1.4239169335801183,2.2437337369554657
1.3041783581052226,2.250938669485806
1.163476357677624,2.2527630861312633
1.087163005025673,2.2355477325596036
1.141865306030216,2.2448818691811536
1.5573931125346188,2.25533153186302
1.330471460101853,2.2399711090687155
1.4257470566788446,2.23770762888992
0.9747071108490964,2.252109181954275
1.199380422226817,2.2551025363249746
0.9615344880032599,2.233023168170779
1.2886423031229972,2.2431962977735607
1.0690138734568264,2.258407701342684
1.3237191210070562,2.2357451858638058
1.3032399517061406,2.246372895937216
1.403088316453106,2.2502351182582903
1.109524310031857,2.2408307922379755
1.509312511768156,2.253541990576661
1.0240479368653794,2.238702438245557
1.2700061439076065,2.2321325047011706
1.0312494968839276,2.243031063019653
1.4772981941604153,2.239520713986493
1.2136202098942195,2.2329735065592544
1.103903398496222,2.224673370187233
0.8407496224081294,2.2510336373997935
1.1203593685886095,2.2473494938603955
1.3047431082104883,2.242095844767213
1.2062935006496573,2.24915565439916
1.0604152128057978,2.2356240922313475
1.444574559594345,2.24949275491808
1.2427865499180482,2.2577998004845576
