lam,mu
1.3248526273912307,2.2521417670406363
1.3536434791128549,2.2521417670406363
1.4425692171488977,2.2521417670406363
1.3916785742455589,2.2521417670406363
1.3189938121229339,2.2521417670406363
1.3189938121229339,2.2474398120618146
1.3189938121229339,2.246276015424164
1.3542965979091701,2.246276015424164
1.3542965979091701,2.2467760512109063
1.3542965979091701,2.245820982735644
1.5787579075881653,2.245820982735644
1.5787579075881653,2.241811929656201
1.5787579075881653,2.2410787254412763
1.5787579075881653,2.247146046187471
1.5787579075881653,2.2451565815895544
1.219865463132319,2.2451565815895544
1.377178317681243,2.2451565815895544
1.1583214628162017,2.2451565815895544
1.1583214628162017,2.2549407827410124
1.3094653664436942,2.2549407827410124
1.392221838184143,2.2549407827410124
1.392221838184143,2.25120476253214
1.392221838184143,2.232459486377321
1.172308008682896,2.232459486377321
1.172308008682896,2.2412870326618863
1.172308008682896,2.2420735063088273
1.172308008682896,2.2535660772871897
1.172308008682896,2.2525463612249883
1.155708290785641,2.2525463612249883
1.084453862355779,2.2525463612249883
1.106388257100033,2.2525463612249883
1.2175369336127644,2.2525463612249883
1.2614702547449435,2.2525463612249883
1.34384418417263,2.2525463612249883
1.34384418417263,2.2388946546237367
1.2408711345193095,2.2388946546237367
1.3628154350803792,2.2388946546237367
1.3628154350803792,2.2480823605448164
1.4393141246007621,2.2480823605448164
1.1367675346049722,2.2480823605448164
1.1367675346049722,2.25415552257686
1.230143469130378,2.25415552257686
1.3124873431005035,2.25415552257686
1.069231719803019,2.25415552257686
1.069231719803019,2.2273550307561822
1.2233619988941016,2.2273550307561822
0.9536111683465281,2.2273550307561822
1.515886382917952,2.2273550307561822
1.515886382917952,2.252119041896121
1.515886382917952,2.241443849847117
1.515886382917952,2.244763258907497
1.1390784563263092,2.244763258907497
1.1390784563263092,2.2437211155326184
1.1390784563263092,2.229472482469672
1.1390784563263092,2.249626222094973
1.1170421118110478,2.249626222094973
1.1170421118110478,2.2466562358487066
1.1255613376951672,2.2466562358487066
1.1318988692312582,2.2466562358487066
1.5534980739856195,2.2466562358487066
1.5534980739856195,2.245508347553821
1.5534980739856195,2.246287412209901
1.291856826517618,2.246287412209901
1.291856826517618,2.2441464341891
1.2897100434657616,2.2441464341891
1.2897100434657616,2.234771502186466
1.2897100434657616,2.2511209304940247
1.2897100434657616,2.2594335332715376
1.2897100434657616,2.245693330532247
1.3229301918743261,2.245693330532247
1.3229301918743261,2.240636418658107
1.2359959791183415,2.240636418658107
1.2359959791183415,2.243227485094584
1.2359959791183415,2.2322811286756576
1.2359959791183415,2.24898270590243
1.2359959791183415,2.2608864666051045
1.4110282845061481,2.2608864666051045
0.9044282677460759,2.2608864666051045
0.9044282677460759,2.241364915572693
0.9044282677460759,2.2227027324145165
1.3596154916028362,2.2227027324145165
1.054364981403009,2.2227027324145165
1.2805898466132,2.2227027324145165
1.2805898466132,2.2341888805079235
1.2805898466132,2.253864140638235
1.0071433827892537,2.253864140638235
1.078961178915393,2.253864140638235
1.2772675707400911,2.253864140638235
1.2772675707400911,2.249553439198895
1.4080748400017218,2.249553439198895
1.4080748400017218,2.244860484786705
1.1725491669445283,2.244860484786705
1.2057871891325451,2.244860484786705
1.2057871891325451,2.2544623283244407
0.819311399478204,2.2544623283244407
0.819311399478204,2.254888448540861
1.5528395386325802,2.254888448540861
0.9919516415664492,2.254888448540861
1.3451932833454778,2.254888448540861
1.3451932833454778,2.2455658391758595
1.185222576510435,2.2455658391758595
1.185222576510435,2.248938196949872
1.130371903144081,2.248938196949872
1.4056646336307344,2.248938196949872
1.13435867414569,2.248938196949872
1.13435867414569,2.2593301611269516
1.13435867414569,2.2587163244195487
1.169519684218336,2.2587163244195487
1.169519684218336,2.244437962663322
1.596983069510213,2.244437962663322
1.2756556288919239,2.244437962663322
1.2756556288919239,2.233254652063024
1.3293765524512962,2.233254652063024
1.3293765524512962,2.245812109383435
1.3916576547522546,2.245812109383435
1.128860072070717,2.245812109383435
1.35919467992879,2.245812109383435
1.1952398767387116,2.245812109383435
1.1952398767387116,2.21587414790724
1.2172482399057831,2.21587414790724
0.9809803037217174,2.21587414790724
1.3182412377932031,2.21587414790724
1.5081767265671033,2.21587414790724
1.619158967288135,2.21587414790724
0.9910215174514205,2.21587414790724
1.2187636366139438,2.21587414790724
1.4264320448536036,2.21587414790724
0.9146793199181141,2.21587414790724
1.3318005124653463,2.21587414790724
1.3318005124653463,2.239371101465494
1.0300417660665835,2.239371101465494
1.2870611221035477,2.239371101465494
1.277472065861909,2.239371101465494
1.277472065861909,2.2340794907346107
1.5039886581630417,2.2340794907346107
1.3874189328619406,2.2340794907346107
1.2369275991917432,2.2340794907346107
1.2369275991917432,2.2474646823771756
1.2369275991917432,2.249081402472095
1.1486152672216596,2.249081402472095
1.1486152672216596,2.2501213812405285
1.1486152672216596,2.2327390644176646
1.1486152672216596,2.253637009210325
1.1486152672216596,2.2462149036330166
1.1486152672216596,2.251105576751243
1.1486152672216596,2.2326503548870917
1.2199592500773022,2.2326503548870917
1.2199592500773022,2.2428815643592053
1.20887464648232,2.2428815643592053
1.1571740110709252,2.2428815643592053
1.2594552162876125,2.2428815643592053
1.3250953935706453,2.2428815643592053
1.3250953935706453,2.237028708867038
1.3250953935706453,2.2510103491789564
1.3250953935706453,2.238537632401723
1.3250953935706453,2.2492225457920387
1.4546829913392783,2.2492225457920387
1.2501487347827014,2.2492225457920387
0.9778325642038083,2.2492225457920387
1.0072929094408787,2.2492225457920387
1.1538029672920063,2.2492225457920387
1.1538029672920063,2.244201012578266
1.3772082120932416,2.244201012578266
1.3772082120932416,2.242108695988191
1.3772082120932416,2.225370238188354
1.2621814670678053,2.225370238188354
1.2773974496609628,2.225370238188354
1.2773974496609628,2.2430844554000764
1.140267007171162,2.2430844554000764
1.140267007171162,2.2382086663768876
1.140267007171162,2.2517199059072963
1.140267007171162,2.243478271025374
1.140267007171162,2.263473380606159
1.4573813279318608,2.263473380606159
1.3183604834842457,2.263473380606159
1.2704517265954387,2.263473380606159
1.068719453446596,2.263473380606159
1.068719453446596,2.24379311314058
1.068719453446596,2.2393881660096486
1.215686879929597,2.2393881660096486
1.286149113738062,2.2393881660096486
1.286149113738062,2.249299334507335
1.286149113738062,2.2495517370649867
1.2299915246374364,2.2495517370649867
1.2299915246374364,2.239673443100414
1.6857242913134667,2.239673443100414
1.0635353248399402,2.239673443100414
1.0635353248399402,2.249759406389222
1.0635353248399402,2.250738025498876
1.0635353248399402,2.259358830961822
1.0635353248399402,2.2352437444207203
1.391096311466042,2.2352437444207203
1.391096311466042,2.2395344669621235
1.391096311466042,2.2476582964078013
1.391096311466042,2.2453173121737757
1.006751686853782,2.2453173121737757
1.1354855506042763,2.2453173121737757
1.1354855506042763,2.24088890644768
1.1354855506042763,2.249664466205932
1.1354855506042763,2.2457799763219506
1.1354855506042763,2.243989546684513
1.311642604721376,2.243989546684513
1.2069089502914492,2.243989546684513
1.2896682860341535,2.243989546684513
1.2896682860341535,2.2499140545804783
1.043540517548024,2.2499140545804783
1.00948671793345,2.2499140545804783
0.9733773736163657,2.2499140545804783
1.2158384016736576,2.2499140545804783
1.2158384016736576,2.23878960233812
0.8565605564148977,2.23878960233812
1.4353591148368678,2.23878960233812
1.4353591148368678,2.2479141265037117
1.0335758252072642,2.2479141265037117
1.0335758252072642,2.250032613321971
1.0335758252072642,2.229590805548624
1.0335758252072642,2.248505416750005
1.0335758252072642,2.2466266093197618
1.0335758252072642,2.233506540516274
1.0335758252072642,2.235070789009424
1.0335758252072642,2.2463165887400884
1.3253686284433517,2.2463165887400884
1.3253686284433517,2.245635376156406
1.5741629429034338,2.245635376156406
1.1436794151310588,2.245635376156406
1.1436794151310588,2.23413795804731
1.1436794151310588,2.2535421047275426
1.152684369207996,2.2535421047275426
1.152684369207996,2.2338078539539876
1.293736837116792,2.2338078539539876
1.259564085806065,2.2338078539539876
1.3973283124010243,2.2338078539539876
1.3973283124010243,2.2465853232165998
1.3013177530470905,2.2465853232165998
1.3013177530470905,2.236561368149856
1.3013177530470905,2.2494866416385286
1.3013177530470905,2.255004077765308
1.3013177530470905,2.2434555206189533
1.0655694683128445,2.2434555206189533
1.0655694683128445,2.245029851831254
1.0655694683128445,2.2524774755243415
1.389306919257588,2.2524774755243415
1.2774683199811188,2.2524774755243415
1.2774683199811188,2.2310973846234066
1.2774683199811188,2.2453992812324457
1.2774683199811188,2.248545084114236
1.2774683199811188,2.2364531484603196
1.0917431945397873,2.2364531484603196
1.0917431945397873,2.249315141549173
1.0917431945397873,2.243805971636731
1.190356074703267,2.243805971636731
1.1518322554692288,2.243805971636731
1.3185611677310376,2.243805971636731
1.5141939448099744,2.243805971636731
1.2136255441298591,2.243805971636731
1.2491583389427257,2.243805971636731
1.4853565138880154,2.243805971636731
1.4853565138880154,2.2515526774292987
1.3023552518941826,2.2515526774292987
1.3023552518941826,2.244384657236759
1.0013948523640521,2.244384657236759
1.4775742397537701,2.244384657236759
1.4775742397537701,2.256938025736452
1.0955707575681801,2.256938025736452
1.0955707575681801,2.2349952842995227
1.0955707575681801,2.265028956565606
1.0955707575681801,2.227453152824101
1.0955707575681801,2.2460010967863395
1.0766917742866517,2.2460010967863395
1.0766917742866517,2.2568537152947683
1.0766917742866517,2.2355436541931626
1.0766917742866517,2.242766565780743
1.6153856526260917,2.242766565780743
1.6153856526260917,2.249381603353609
1.6153856526260917,2.241640642233926
1.114009974924332,2.241640642233926
1.388744813703316,2.241640642233926
1.388744813703316,2.245455255859923
1.388744813703316,2.2557612573137322
1.4553750433396735,2.2557612573137322
1.4553750433396735,2.2419510230330038
1.5226163495704323,2.2419510230330038
1.5226163495704323,2.244778060470866
1.5226163495704323,2.248507525073144
1.5226163495704323,2.2483652286336717
1.5226163495704323,2.241447924810232
1.5226163495704323,2.257748389906549
1.5226163495704323,2.2462730636983865
1.5226163495704323,2.2370894482522883
1.3332643779532805,2.2370894482522883
1.2119482244898228,2.2370894482522883
1.2119482244898228,2.237692879319807
1.3437423816332277,2.237692879319807
1.3437423816332277,2.244643251409397
1.4885354693656858,2.244643251409397
1.4885354693656858,2.246328852524117
1.4885354693656858,2.2504263009716734
1.3010778579349789,2.2504263009716734
1.3570884369274663,2.2504263009716734
1.3570884369274663,2.2353997771657568
1.3769103791653967,2.2353997771657568
1.3769103791653967,2.2472643871351328
1.2106582494716,2.2472643871351328
1.2106582494716,2.242511862850497
1.2106582494716,2.2504754701352176
1.3748687710801943,2.2504754701352176
1.472112249918901,2.2504754701352176
1.4328032819385657,2.2504754701352176
1.4328032819385657,2.2415123990306007
1.4328032819385657,2.247994445728077
1.4328032819385657,2.244636578407029
1.4728003254860964,2.244636578407029
1.404046159705789,2.244636578407029
1.404046159705789,2.238978362682224
1.2055913567657803,2.238978362682224
1.2055913567657803,2.250679864836493
1.2055913567657803,2.2438487350975818
0.9714011565302082,2.2438487350975818
1.2985224357730218,2.2438487350975818
1.2985224357730218,2.2437915741896157
1.315170297747749,2.2437915741896157
1.315170297747749,2.263443228885885
1.052193478944008,2.263443228885885
0.8601115151470148,2.263443228885885
0.8601115151470148,2.2374336763508063
0.8601115151470148,2.2635159347266867
0.8601115151470148,2.2344973998375863
0.8601115151470148,2.228444151884571
0.8601115151470148,2.235027699014478
0.8601115151470148,2.245146947019183
1.1335339829521445,2.245146947019183
1.523724707783546,2.245146947019183
1.523724707783546,2.2561860130932536
1.523724707783546,2.245800055183651
1.2705614943366805,2.245800055183651
1.281998528558529,2.245800055183651
1.281998528558529,2.2574157062164892
0.8447893627732727,2.2574157062164892
1.2560270770230841,2.2574157062164892
1.1691397988893544,2.2574157062164892
1.173791321743679,2.2574157062164892
1.5625375944539943,2.2574157062164892
1.5625375944539943,2.253785238132631
1.1010879447018098,2.253785238132631
1.1010879447018098,2.250084516513674
1.1980231037119915,2.250084516513674
1.5200308423912412,2.250084516513674
1.5200308423912412,2.2542608894142755
1.2471679038357648,2.2542608894142755
1.3496878605705183,2.2542608894142755
1.2929834439837369,2.2542608894142755
1.2715155064276114,2.2542608894142755
1.2715155064276114,2.2402052036358735
1.1831439407740005,2.2402052036358735
1.1831439407740005,2.2385598567847524
1.1831439407740005,2.2396221776992564
1.1130936259604907,2.2396221776992564
1.52112187808043,2.2396221776992564
1.2831887591946163,2.2396221776992564
1.2831887591946163,2.244764693010591
1.1283510711714853,2.244764693010591
1.2671174073797826,2.244764693010591
1.1438206188814755,2.244764693010591
1.3426106075829485,2.244764693010591
1.3426106075829485,2.260984260453361
1.3426106075829485,2.246249505320588
1.332451267270483,2.246249505320588
1.2464966901260064,2.246249505320588
1.1874558236024388,2.246249505320588
1.1874558236024388,2.2466473979603863
1.1846474612204787,2.2466473979603863
1.3725527756212412,2.2466473979603863
1.3725527756212412,2.2467438597869878
1.3976502245987101,2.2467438597869878
1.0364069428446758,2.2467438597869878
1.0364069428446758,2.2501903290793432
1.0364069428446758,2.2669414038551876
0.9259308295538653,2.2669414038551876
1.2704400911411076,2.2669414038551876
1.2704400911411076,2.257858822731639
1.2704400911411076,2.24753941776461
1.2704400911411076,2.2401320611087696
1.2704400911411076,2.250758199667849
1.3914579875093789,2.250758199667849
0.9691926587387406,2.250758199667849
1.1097594567961804,2.250758199667849
1.1097594567961804,2.2368563874663456
0.9750121087409602,2.2368563874663456
1.1505855643090661,2.2368563874663456
1.1505855643090661,2.249466689241041
1.4437938024965744,2.249466689241041
1.4437938024965744,2.2514507886086115
1.4437938024965744,2.232310551552693
1.3031406143055757,2.232310551552693
1.3031406143055757,2.2506656142168935
1.3031406143055757,2.256489598786173
1.2591380884608399,2.256489598786173
1.2591380884608399,2.238221788148007
1.2591380884608399,2.2399959594752863
0.9386657071884217,2.2399959594752863
0.9386657071884217,2.249291365175357
1.3068040274074115,2.249291365175357
1.3068040274074115,2.2396805735710315
1.179215354993182,2.2396805735710315
1.3952864024345035,2.2396805735710315
1.3952864024345035,2.252446860898322
1.1587915735927787,2.252446860898322
1.0962517223598034,2.252446860898322
1.0962517223598034,2.242868530283972
1.0962517223598034,2.2389070019030304
1.2644959925433958,2.2389070019030304
1.4679268973254738,2.2389070019030304
1.4679268973254738,2.252360462586255
1.4679268973254738,2.249617853318681
1.483034241928052,2.249617853318681
1.3492614653461834,2.249617853318681
1.3492614653461834,2.235702301782162
1.3492614653461834,2.2293995730267633
1.3233349238887422,2.2293995730267633
1.3233349238887422,2.2474430120330724
1.0697051884455095,2.2474430120330724
1.0697051884455095,2.2525596134753743
1.0593331225892053,2.2525596134753743
1.211226299454087,2.2525596134753743
1.272018578533558,2.2525596134753743
1.272018578533558,2.237966679364706
1.272018578533558,2.235537816231769
1.272018578533558,2.2352985071649645
1.272018578533558,2.232919937127937
1.272018578533558,2.2461690971672548
1.272018578533558,2.239136877128778
1.3655232423231127,2.239136877128778
1.498421036852393,2.239136877128778
1.4127946870670833,2.239136877128778
1.4127946870670833,2.245996443060845
1.1072513908845618,2.245996443060845
1.5158105684242205,2.245996443060845
1.103025569026725,2.245996443060845
1.103025569026725,2.251905897344234
1.1991540349713432,2.251905897344234
1.6255859797747492,2.251905897344234
1.2391002518970349,2.251905897344234
1.2391002518970349,2.243212258820603
0.9625349951466492,2.243212258820603
1.4996380132562246,2.243212258820603
1.4996380132562246,2.2430702771976554
0.9742200851757856,2.2430702771976554
1.0140678074220582,2.2430702771976554
1.0140678074220582,2.252248027570613
1.0140678074220582,2.251682971714683
1.4289018782955902,2.251682971714683
1.4289018782955902,2.2477537817002124
1.4289018782955902,2.241650672385489
1.2890687421554394,2.241650672385489
1.2871342331629918,2.241650672385489
1.2871342331629918,2.251648373331197
1.1977887811153898,2.251648373331197
0.9979747712454655,2.251648373331197
1.488026142912764,2.251648373331197
0.8693103318589037,2.251648373331197
0.8693103318589037,2.2313803839625708
1.4172154540810957,2.2313803839625708
1.4172154540810957,2.24930447092312
1.4172154540810957,2.2498574483111584
1.4172154540810957,2.253493031691159
1.3837106323452255,2.253493031691159
1.3837106323452255,2.244893672654278
1.2325208721956566,2.244893672654278
1.4228990866358238,2.244893672654278
1.4228990866358238,2.2484411196256535
1.247228594008708,2.2484411196256535
1.036080807246486,2.2484411196256535
1.3003132794300822,2.2484411196256535
1.0437762546354907,2.2484411196256535
1.3751364495099194,2.2484411196256535
1.3751364495099194,2.2441456975720375
1.1113016466111059,2.2441456975720375
1.1113016466111059,2.246791172566518
1.1113016466111059,2.2360891075427176
1.1113016466111059,2.2430786333778308
1.292200668119196,2.2430786333778308
1.4034856279166472,2.2430786333778308
1.3326266173365466,2.2430786333778308
1.3326266173365466,2.2400009914653505
1.125298721862407,2.2400009914653505
1.4306857780089481,2.2400009914653505
1.4306857780089481,2.238675989275516
1.2504936222170622,2.238675989275516
1.2052064059991,2.238675989275516
1.1404661392115756,2.238675989275516
1.1404661392115756,2.2508925021042026
1.3758043385763425,2.2508925021042026
1.3758043385763425,2.2392843329171317
1.142342557036081,2.2392843329171317
1.1651038413215327,2.2392843329171317
1.1651038413215327,2.244639327959327
1.1533688764860095,2.244639327959327
1.253301953110551,2.244639327959327
1.253301953110551,2.2459688151684634
1.253301953110551,2.2543621219965444
1.253301953110551,2.2388091726832635
1.073265784633871,2.2388091726832635
1.073265784633871,2.2555639847012308
1.073265784633871,2.236458317165537
1.3393320927595391,2.236458317165537
1.3393320927595391,2.2534750628756255
1.3393320927595391,2.247901864646167
1.3401596466837664,2.247901864646167
1.26806656221073,2.247901864646167
1.26806656221073,2.2559064236903574
1.26806656221073,2.248161382422343
1.2020112381586234,2.248161382422343
1.2020112381586234,2.249920417233073
1.2020112381586234,2.250123618403857
1.3062184590582557,2.250123618403857
1.3062184590582557,2.2468562027878995
1.4027385706030688,2.2468562027878995
1.4027385706030688,2.2508657929381513
1.4027385706030688,2.2393047884461703
1.3444381964733143,2.2393047884461703
1.3444381964733143,2.2430732477134816
1.2715704814045539,2.2430732477134816
1.0567401739227875,2.2430732477134816
1.12752239085697,2.2430732477134816
1.0668668537299597,2.2430732477134816
1.0668668537299597,2.235131690104188
1.0668668537299597,2.2510238761249313
1.0668668537299597,2.250746404526542
1.0668668537299597,2.2376906881462824
1.1560872728377414,2.2376906881462824
1.1560872728377414,2.263677060731792
1.1560872728377414,2.2496282438399775
1.1560872728377414,2.2452432019498856
1.0490902110032947,2.2452432019498856
1.0490902110032947,2.250872554215247
1.0490902110032947,2.217253187167412
1.0490902110032947,2.230182139056351
1.0490902110032947,2.2240705541233834
1.0490902110032947,2.247049595778377
0.9353294116014583,2.247049595778377
1.2407227068213713,2.247049595778377
1.2407227068213713,2.243572004935563
1.0434304455734074,2.243572004935563
1.0434304455734074,2.2428534319153415
1.0434304455734074,2.2413830739094402
1.0333067246513121,2.2413830739094402
1.4437262717833323,2.2413830739094402
1.249272162024088,2.2413830739094402
1.1674417966554875,2.2413830739094402
1.2035368692312411,2.2413830739094402
1.5183097195431419,2.2413830739094402
1.5183097195431419,2.2499785675003747
1.5183097195431419,2.249331696513818
0.95030701403521,2.249331696513818
0.95030701403521,2.241166181756207
1.0014926195086562,2.241166181756207
1.0132708526541472,2.241166181756207
1.0132708526541472,2.2601668193497497
1.152929851472328,2.2601668193497497
1.3039962328072816,2.2601668193497497
1.260444074122301,2.2601668193497497
1.200699245741397,2.2601668193497497
1.200699245741397,2.2573778947118246
1.3088037397201298,2.2573778947118246
1.2981581305261332,2.2573778947118246
1.2875918779619395,2.2573778947118246
1.2875918779619395,2.2409478504980735
1.2875918779619395,2.2539802753701554
1.2875918779619395,2.2500554919924385
1.22476543809886,2.2500554919924385
1.22476543809886,2.239154738917658
1.22476543809886,2.246376878464827
1.2085116239697309,2.246376878464827
1.2085116239697309,2.250788893152549
1.2085116239697309,2.240835000820399
1.1496731494996764,2.240835000820399
1.1496731494996764,2.245664562266938
1.3094053260613043,2.245664562266938
1.3094053260613043,2.2438928355313914
1.3094053260613043,2.2446027966530475
1.3094053260613043,2.2602976515579303
0.9964843425550309,2.2602976515579303
1.352990693637763,2.2602976515579303
1.5261778485160322,2.2602976515579303
1.5261778485160322,2.23427700727165
1.5261778485160322,2.2561330315035972
1.4007041815393793,2.2561330315035972
1.4683529611063328,2.2561330315035972
1.4683529611063328,2.2426131670634826
1.4683529611063328,2.2424325641777663
1.4683529611063328,2.2430199719484945
1.4683529611063328,2.244817072420587
0.940342742621158,2.244817072420587
0.940342742621158,2.213026658086546
1.3221909389168431,2.213026658086546
1.3221909389168431,2.2422296374124233
1.1911578465510368,2.2422296374124233
1.0583553406758157,2.2422296374124233
1.2478845082495027,2.2422296374124233
1.2478845082495027,2.2471375729671257
1.2478845082495027,2.249876886162492
1.2478845082495027,2.253166965668216
1.5535115865407185,2.253166965668216
1.1078178874475457,2.253166965668216
1.1078178874475457,2.235496495244593
1.1574234823991438,2.235496495244593
1.1574234823991438,2.249736293968618
0.876150271213533,2.249736293968618
1.2962966346601237,2.249736293968618
1.3708173806745843,2.249736293968618
1.3708173806745843,2.247675524711691
1.3708173806745843,2.2577631799548
1.3708173806745843,2.250477580104384
1.5300559894617776,2.250477580104384
1.0994602550735717,2.250477580104384
1.3972346635016126,2.250477580104384
1.3905932103509735,2.250477580104384
1.3905932103509735,2.254816595872709
1.3905932103509735,2.2333916071486106
0.9584280684758741,2.2333916071486106
1.2404739412971786,2.2333916071486106
1.2404739412971786,2.2419600680416005
1.2404739412971786,2.2557593163686014
1.2404739412971786,2.233636575244977
1.2404739412971786,2.2474429766914503
1.2404739412971786,2.250899194015397
1.1591862152943877,2.250899194015397
1.0202655052312266,2.250899194015397
1.0202655052312266,2.2498332297346146
1.0202655052312266,2.249916929368781
1.2460006423204966,2.249916929368781
1.1202586140928557,2.249916929368781
1.4535999010556753,2.249916929368781
1.2442417539679038,2.249916929368781
1.206943979907094,2.249916929368781
1.2989054051468498,2.249916929368781
1.2989054051468498,2.2460631307522716
1.4933691635132806,2.2460631307522716
1.4933691635132806,2.2521689532777107
1.4933691635132806,2.2473099793575737
1.4933691635132806,2.244287668823077
1.138879737993208,2.244287668823077
1.1929365431929388,2.244287668823077
1.2901296335897923,2.244287668823077
1.2901296335897923,2.261778595182304
1.4099158442978446,2.261778595182304
1.1208621085405337,2.261778595182304
1.1208621085405337,2.2440697229682764
1.3914460045879962,2.2440697229682764
1.3914460045879962,2.24103453771548
1.2770437887822892,2.24103453771548
1.2770437887822892,2.232667642205931
1.2770437887822892,2.2404384795132435
1.2770437887822892,2.2414058647014956
1.0726586086604133,2.2414058647014956
1.3010874757479332,2.2414058647014956
1.3010874757479332,2.2474283664254266
1.0735653843579895,2.2474283664254266
1.0735653843579895,2.238904274132002
1.0735653843579895,2.2536663156067926
1.0735653843579895,2.2443865761652093
1.1252484472921243,2.2443865761652093
1.1252484472921243,2.222163330889323
1.1500359369219302,2.222163330889323
1.0541618413308431,2.222163330889323
1.3192309015842694,2.222163330889323
1.3192309015842694,2.2456807077338095
1.3192309015842694,2.253032821330834
1.3192309015842694,2.2532247475398264
1.2649782330558736,2.2532247475398264
1.2649782330558736,2.2363648200740474
1.3225965852494395,2.2363648200740474
0.9812640966477044,2.2363648200740474
0.9812640966477044,2.2352938185888167
1.1354401418276938,2.2352938185888167
1.0600972356866853,2.2352938185888167
1.0600972356866853,2.2319551432296274
1.0600972356866853,2.2607053169841707
1.0600972356866853,2.2473881159825013
1.0600972356866853,2.2415539288106845
1.4272877837904843,2.2415539288106845
1.4272877837904843,2.2424970513504907
1.4272877837904843,2.2620189087594635
1.3089688784860853,2.2620189087594635
1.2936204329681062,2.2620189087594635
1.0795524243096501,2.2620189087594635
1.0795524243096501,2.2374105056919182
1.0986531214930972,2.2374105056919182
1.0986531214930972,2.26015992984861
1.159233450141101,2.26015992984861
1.159233450141101,2.2413514905960015
1.159233450141101,2.2568066685764236
1.0031957805622593,2.2568066685764236
1.2326236381708167,2.2568066685764236
1.2326236381708167,2.2402482810712234
1.492493935669166,2.2402482810712234
1.492493935669166,2.25945916754254
1.4496337301741347,2.25945916754254
1.4496337301741347,2.2552159492172814
1.082764223381468,2.2552159492172814
1.2741039428088308,2.2552159492172814
1.1755122310757375,2.2552159492172814
1.1755122310757375,2.240024564549015
0.9584238599776888,2.240024564549015
0.9584238599776888,2.231762429236318
0.9584238599776888,2.249780446723696
0.9584238599776888,2.234464923348063
1.1458214572880285,2.234464923348063
1.1458214572880285,2.250855970119006
1.1458214572880285,2.2405801041862725
0.9886554770293495,2.2405801041862725
0.9886554770293495,2.2617668313095023
1.3375914655219632,2.2617668313095023
1.3375914655219632,2.243296561570418
1.1442003672809247,2.243296561570418
1.07516822389371,2.243296561570418
1.4985613652471064,2.243296561570418
1.4985613652471064,2.2419670942771437
1.270641342726232,2.2419670942771437
1.153600335255355,2.2419670942771437
1.3942225123051324,2.2419670942771437
1.0733123866963743,2.2419670942771437
1.0733123866963743,2.261168670155557
1.0733123866963743,2.2553193166481567
1.4948798553176215,2.2553193166481567
1.180584403384603,2.2553193166481567
1.180584403384603,2.2562834887873904
1.180584403384603,2.2438558444329253
1.2240072458885642,2.2438558444329253
1.2240072458885642,2.2413577549346564
1.2240072458885642,2.24869125079952
1.2037767278713627,2.24869125079952
1.076483525200138,2.24869125079952
1.1328768347408,2.24869125079952
1.1328768347408,2.251652598611552
1.4982357520034495,2.251652598611552
